timestamp,open,high,low,close,volume,datetime
1748195280000,107328.21,107328.21,107304.82,107316.49,1.76254,2025-05-25 17:48:00
1748195340000,107316.48,107316.49,107316.48,107316.48,1.72141,2025-05-25 17:49:00
1748195400000,107316.49,107326.55,107316.48,107316.49,2.3371,2025-05-25 17:50:00
1748195460000,107316.49,107316.5,107316.49,107316.5,0.52634,2025-05-25 17:51:00
1748195520000,107316.49,107343.88,107316.49,107338.48,8.96281,2025-05-25 17:52:00
1748195580000,107338.48,107359.95,107338.48,107359.94,2.05698,2025-05-25 17:53:00
1748195640000,107359.95,107363.63,107359.95,107363.63,0.95347,2025-05-25 17:54:00
1748195700000,107363.62,107363.63,107342.29,107355.84,3.47661,2025-05-25 17:55:00
1748195760000,107355.84,107374.38,107355.83,107374.38,1.2302,2025-05-25 17:56:00
1748195820000,107374.37,107374.38,107363.64,107363.64,1.63581,2025-05-25 17:57:00
1748195880000,107363.65,107363.65,107352.92,107352.93,1.40596,2025-05-25 17:58:00
1748195940000,107352.92,107363.37,107352.92,107363.37,0.7718,2025-05-25 17:59:00
1748196000000,107363.36,107368.98,107300.0,107310.77,14.40931,2025-05-25 18:00:00
1748196060000,107310.77,107316.94,107284.95,107304.14,2.8525,2025-05-25 18:01:00
1748196120000,107304.14,107335.12,107303.59,107324.65,7.19665,2025-05-25 18:02:00
1748196180000,107324.65,107335.11,107324.64,107335.11,1.64074,2025-05-25 18:03:00
1748196240000,107335.1,107335.11,107328.82,107335.08,1.78119,2025-05-25 18:04:00
1748196300000,107335.08,107335.08,107272.72,107272.72,3.5065,2025-05-25 18:05:00
1748196360000,107272.72,107311.92,107272.72,107298.7,7.97561,2025-05-25 18:06:00
1748196420000,107298.71,107304.91,107296.0,107299.39,1.40805,2025-05-25 18:07:00
1748196480000,107299.39,107323.02,107299.39,107323.01,2.06854,2025-05-25 18:08:00
1748196540000,107323.01,107323.02,107323.01,107323.02,0.45671,2025-05-25 18:09:00
1748196600000,107323.02,107360.0,107323.01,107359.99,3.28361,2025-05-25 18:10:00
1748196660000,107360.0,107367.5,107359.99,107367.5,1.97906,2025-05-25 18:11:00
1748196720000,107367.5,107367.5,107350.13,107362.99,1.63351,2025-05-25 18:12:00
1748196780000,107362.98,107362.99,107350.7,107362.98,1.5642,2025-05-25 18:13:00
1748196840000,107362.99,107377.24,107362.99,107377.24,1.42231,2025-05-25 18:14:00
1748196900000,107377.23,107377.24,107372.05,107377.24,1.17643,2025-05-25 18:15:00
1748196960000,107377.24,107377.24,107336.12,107336.13,2.92086,2025-05-25 18:16:00
1748197020000,107336.13,107362.31,107336.13,107349.75,1.86791,2025-05-25 18:17:00
1748197080000,107349.74,107362.31,107344.0,107362.3,1.32854,2025-05-25 18:18:00
1748197140000,107362.31,107391.12,107358.01,107391.12,1.79395,2025-05-25 18:19:00
1748197200000,107391.29,107391.3,107391.29,107391.3,1.9094,2025-05-25 18:20:00
1748197260000,107391.29,107407.65,107391.29,107407.64,1.70633,2025-05-25 18:21:00
1748197320000,107407.64,107500.0,107407.64,107500.0,5.81391,2025-05-25 18:22:00
1748197380000,107500.0,107500.0,107472.93,107493.09,3.45029,2025-05-25 18:23:00
1748197440000,107493.08,107498.07,107493.08,107498.06,1.46398,2025-05-25 18:24:00
1748197500000,107498.07,107550.99,107498.06,107532.69,11.98861,2025-05-25 18:25:00
1748197560000,107532.68,107590.91,107532.68,107590.9,11.68381,2025-05-25 18:26:00
1748197620000,107590.91,107600.0,107553.69,107553.7,4.32366,2025-05-25 18:27:00
1748197680000,107553.69,107553.7,107537.58,107550.03,4.43669,2025-05-25 18:28:00
1748197740000,107550.02,107550.03,107537.95,107537.96,0.83026,2025-05-25 18:29:00
1748197800000,107537.95,107537.96,107516.06,107516.06,3.03679,2025-05-25 18:30:00
1748197860000,107516.06,107516.07,107478.37,107489.86,4.41712,2025-05-25 18:31:00
1748197920000,107489.87,107494.93,107478.09,107478.1,1.04761,2025-05-25 18:32:00
1748197980000,107478.1,107479.66,107463.76,107469.99,14.56482,2025-05-25 18:33:00
1748198040000,107469.98,107469.99,107466.12,107466.13,1.73085,2025-05-25 18:34:00
1748198100000,107466.13,107466.13,107454.54,107454.54,1.38721,2025-05-25 18:35:00
1748198160000,107454.54,107454.55,107439.97,107454.53,4.50379,2025-05-25 18:36:00
1748198220000,107454.53,107520.0,107454.53,107520.0,7.12348,2025-05-25 18:37:00
1748198280000,107519.99,107520.0,107480.56,107489.25,3.11741,2025-05-25 18:38:00
1748198340000,107489.25,107490.33,107489.24,107490.33,0.55966,2025-05-25 18:39:00
1748198400000,107490.33,107490.33,107440.0,107440.01,6.90117,2025-05-25 18:40:00
1748198460000,107440.0,107440.01,107409.09,107409.09,1.31422,2025-05-25 18:41:00
1748198520000,107409.09,107427.4,107409.09,107427.39,1.01214,2025-05-25 18:42:00
1748198580000,107427.4,107427.4,107427.39,107427.4,2.16883,2025-05-25 18:43:00
1748198640000,107427.39,107435.87,107409.09,107409.09,2.26615,2025-05-25 18:44:00
1748198700000,107409.09,107432.0,107409.09,107432.0,1.88931,2025-05-25 18:45:00
1748198760000,107431.99,107432.0,107419.96,107419.97,3.44803,2025-05-25 18:46:00
1748198820000,107419.97,107426.46,107419.96,107426.46,0.65296,2025-05-25 18:47:00
1748198880000,107426.46,107426.46,107426.45,107426.46,0.73296,2025-05-25 18:48:00
1748198940000,107426.45,107474.81,107426.45,107474.8,2.92331,2025-05-25 18:49:00
1748199000000,107474.81,107474.81,107453.8,107453.81,3.22306,2025-05-25 18:50:00
1748199060000,107453.81,107463.14,107453.8,107453.81,1.90013,2025-05-25 18:51:00
1748199120000,107453.82,107453.82,107441.77,107441.77,1.24448,2025-05-25 18:52:00
1748199180000,107441.78,107454.55,107441.77,107454.55,1.74467,2025-05-25 18:53:00
1748199240000,107454.55,107454.55,107450.24,107450.25,1.36141,2025-05-25 18:54:00
1748199300000,107450.24,107450.24,107409.09,107413.33,2.46154,2025-05-25 18:55:00
1748199360000,107413.34,107413.34,107413.33,107413.34,0.26887,2025-05-25 18:56:00
1748199420000,107413.33,107413.34,107413.33,107413.34,0.27409,2025-05-25 18:57:00
1748199480000,107413.33,107413.34,107413.33,107413.33,0.4951,2025-05-25 18:58:00
1748199540000,107413.33,107413.34,107413.33,107413.34,0.30785,2025-05-25 18:59:00
1748199600000,107413.34,107413.34,107413.33,107413.33,0.71995,2025-05-25 19:00:00
1748199660000,107413.34,107413.34,107413.33,107413.34,0.57416,2025-05-25 19:01:00
1748199720000,107413.34,107440.0,107413.33,107439.99,4.78892,2025-05-25 19:02:00
1748199780000,107440.0,107445.21,107439.99,107445.2,3.96077,2025-05-25 19:03:00
1748199840000,107445.21,107447.14,107445.2,107447.13,0.91723,2025-05-25 19:04:00
1748199900000,107447.14,107447.14,107440.02,107440.49,3.03462,2025-05-25 19:05:00
1748199960000,107440.48,107471.01,107440.48,107471.0,2.7495,2025-05-25 19:06:00
1748200020000,107471.0,107471.01,107461.07,107461.08,2.58562,2025-05-25 19:07:00
1748200080000,107461.07,107461.08,107461.07,107461.07,1.65066,2025-05-25 19:08:00
1748200140000,107461.07,107461.08,107461.07,107461.08,0.41875,2025-05-25 19:09:00
1748200200000,107461.07,107473.42,107440.49,107440.49,3.44324,2025-05-25 19:10:00
1748200260000,107440.5,107440.5,107432.26,107432.26,2.13666,2025-05-25 19:11:00
1748200320000,107432.27,107438.61,107432.26,107438.61,0.58373,2025-05-25 19:12:00
1748200380000,107438.6,107438.61,107438.6,107438.61,0.17838,2025-05-25 19:13:00
1748200440000,107438.61,107442.91,107438.6,107442.91,0.51031,2025-05-25 19:14:00
1748200500000,107442.91,107481.6,107442.9,107481.6,3.52318,2025-05-25 19:15:00
1748200560000,107481.6,107481.6,107462.87,107479.19,1.5169,2025-05-25 19:16:00
1748200620000,107479.18,107519.11,107479.18,107519.1,6.15217,2025-05-25 19:17:00
1748200680000,107519.1,107519.11,107519.1,107519.1,0.4236,2025-05-25 19:18:00
1748200740000,107519.11,107519.11,107519.1,107519.11,0.20274,2025-05-25 19:19:00
1748200800000,107519.11,107566.28,107503.98,107566.27,4.49873,2025-05-25 19:20:00
1748200860000,107566.28,107566.28,107556.64,107556.64,1.04758,2025-05-25 19:21:00
1748200920000,107556.65,107561.98,107556.64,107561.98,0.47845,2025-05-25 19:22:00
1748200980000,107561.97,107561.98,107551.13,107551.14,1.4775,2025-05-25 19:23:00
1748201040000,107551.13,107574.61,107551.13,107574.6,0.86761,2025-05-25 19:24:00
1748201100000,107574.6,107578.48,107567.12,107567.13,1.70429,2025-05-25 19:25:00
1748201160000,107567.12,107567.13,107567.12,107567.13,0.24095,2025-05-25 19:26:00
1748201220000,107567.13,107574.65,107567.12,107567.15,2.49373,2025-05-25 19:27:00
1748201280000,107567.15,107574.65,107567.14,107574.65,0.50831,2025-05-25 19:28:00
1748201340000,107574.65,107622.98,107574.64,107622.97,7.36564,2025-05-25 19:29:00
1748201400000,107622.97,107699.0,107622.97,107693.25,14.3608,2025-05-25 19:30:00
1748201460000,107693.26,107693.26,107680.01,107688.19,7.32713,2025-05-25 19:31:00
1748201520000,107688.18,107706.11,107688.18,107706.1,4.79993,2025-05-25 19:32:00
1748201580000,107706.1,107706.11,107652.87,107652.88,8.60519,2025-05-25 19:33:00
1748201640000,107652.87,107652.88,107636.36,107641.0,6.90689,2025-05-25 19:34:00
1748201700000,107641.0,107663.24,107640.99,107663.23,6.06114,2025-05-25 19:35:00
1748201760000,107663.23,107695.49,107663.23,107695.49,1.21508,2025-05-25 19:36:00
1748201820000,107695.48,107695.49,107685.12,107685.12,2.08321,2025-05-25 19:37:00
1748201880000,107685.12,107699.04,107685.12,107698.9,3.28542,2025-05-25 19:38:00
1748201940000,107698.9,107698.91,107698.89,107698.9,0.84142,2025-05-25 19:39:00
1748202000000,107698.9,107702.43,107698.89,107702.43,2.2777,2025-05-25 19:40:00
1748202060000,107702.42,107702.43,107702.42,107702.42,1.11,2025-05-25 19:41:00
1748202120000,107702.43,107702.43,107656.73,107656.74,8.89286,2025-05-25 19:42:00
1748202180000,107656.74,107656.74,107628.35,107655.8,5.02806,2025-05-25 19:43:00
1748202240000,107655.8,107659.8,107655.79,107659.79,0.81237,2025-05-25 19:44:00
1748202300000,107659.79,107673.74,107659.79,107673.74,1.73696,2025-05-25 19:45:00
1748202360000,107673.73,107673.74,107673.73,107673.74,0.56159,2025-05-25 19:46:00
1748202420000,107673.73,107677.94,107669.0,107669.01,2.68843,2025-05-25 19:47:00
1748202480000,107669.0,107669.01,107662.22,107662.23,1.43228,2025-05-25 19:48:00
1748202540000,107662.22,107662.23,107662.22,107662.22,0.64996,2025-05-25 19:49:00
1748202600000,107662.23,107707.59,107662.22,107707.59,2.45587,2025-05-25 19:50:00
1748202660000,107707.58,107707.59,107697.59,107697.6,1.69492,2025-05-25 19:51:00
1748202720000,107697.59,107697.6,107697.59,107697.6,1.19794,2025-05-25 19:52:00
1748202780000,107697.6,107697.6,107697.59,107697.6,0.34202,2025-05-25 19:53:00
1748202840000,107697.59,107714.25,107697.59,107714.25,3.17011,2025-05-25 19:54:00
1748202900000,107714.24,107714.25,107714.24,107714.24,0.83329,2025-05-25 19:55:00
1748202960000,107714.25,107940.95,107714.24,107896.01,57.71628,2025-05-25 19:56:00
1748203020000,107896.01,107896.01,107786.92,107811.46,28.35194,2025-05-25 19:57:00
1748203080000,107811.46,107811.47,107718.42,107718.42,4.211,2025-05-25 19:58:00
1748203140000,107718.42,107761.5,107684.94,107717.01,14.13073,2025-05-25 19:59:00
1748203200000,107717.02,107734.74,107653.7,107725.06,8.67639,2025-05-25 20:00:00
1748203260000,107725.05,107754.24,107629.99,107656.46,138.8811,2025-05-25 20:01:00
1748203320000,107656.46,107656.46,107644.96,107644.96,3.31986,2025-05-25 20:02:00
1748203380000,107644.96,107664.51,107644.96,107664.51,2.9668,2025-05-25 20:03:00
1748203440000,107664.5,107664.51,107664.5,107664.5,2.61498,2025-05-25 20:04:00
1748203500000,107664.5,107664.51,107586.7,107591.3,12.56377,2025-05-25 20:05:00
1748203560000,107591.3,107591.31,107560.0,107577.58,8.76947,2025-05-25 20:06:00
1748203620000,107577.59,107600.0,107577.58,107581.45,2.20289,2025-05-25 20:07:00
1748203680000,107581.45,107581.45,107545.45,107561.11,2.68985,2025-05-25 20:08:00
1748203740000,107561.12,107571.61,107561.11,107571.6,1.9006,2025-05-25 20:09:00
1748203800000,107571.6,107571.6,107515.41,107538.69,7.11069,2025-05-25 20:10:00
1748203860000,107538.7,107538.7,107525.46,107532.0,0.85656,2025-05-25 20:11:00
1748203920000,107532.01,107532.01,107527.27,107527.27,0.43273,2025-05-25 20:12:00
1748203980000,107527.28,107527.28,107527.27,107527.28,1.22148,2025-05-25 20:13:00
1748204040000,107527.28,107527.28,107527.27,107527.28,0.23178,2025-05-25 20:14:00
1748204100000,107527.27,107527.28,107491.45,107491.45,5.97707,2025-05-25 20:15:00
1748204160000,107491.44,107491.45,107409.09,107450.66,9.66613,2025-05-25 20:16:00
1748204220000,107450.66,107493.58,107450.65,107493.58,13.09394,2025-05-25 20:17:00
1748204280000,107493.58,107497.68,107493.57,107497.68,0.22729,2025-05-25 20:18:00
1748204340000,107497.68,107497.68,107474.19,107493.99,2.31828,2025-05-25 20:19:00
1748204400000,107493.98,107506.3,107493.98,107506.29,1.21603,2025-05-25 20:20:00
1748204460000,107506.29,107600.79,107506.29,107588.47,14.67307,2025-05-25 20:21:00
1748204520000,107588.48,107588.48,107492.06,107498.26,10.10642,2025-05-25 20:22:00
1748204580000,107498.25,107512.45,107498.25,107512.44,0.90575,2025-05-25 20:23:00
1748204640000,107512.44,107530.69,107512.44,107530.69,0.85431,2025-05-25 20:24:00
1748204700000,107530.69,107591.24,107530.68,107591.23,4.09913,2025-05-25 20:25:00
1748204760000,107591.24,107591.24,107504.82,107505.17,13.5858,2025-05-25 20:26:00
1748204820000,107505.16,107520.01,107505.16,107520.0,2.25501,2025-05-25 20:27:00
1748204880000,107520.0,107561.23,107520.0,107561.23,1.83674,2025-05-25 20:28:00
1748204940000,107561.22,107584.85,107561.22,107566.47,8.37517,2025-05-25 20:29:00
1748205000000,107566.48,107566.48,107547.1,107551.7,2.55896,2025-05-25 20:30:00
1748205060000,107551.7,107593.5,107551.69,107593.5,7.80186,2025-05-25 20:31:00
1748205120000,107593.49,107593.5,107559.93,107570.85,4.94688,2025-05-25 20:32:00
1748205180000,107570.86,107570.86,107556.24,107559.49,1.19796,2025-05-25 20:33:00
1748205240000,107559.49,107559.49,107552.0,107552.01,1.07975,2025-05-25 20:34:00
1748205300000,107552.0,107581.73,107552.0,107581.73,0.932,2025-05-25 20:35:00
1748205360000,107581.72,107585.62,107581.72,107585.61,1.64941,2025-05-25 20:36:00
1748205420000,107585.61,107585.61,107551.69,107572.52,0.8848,2025-05-25 20:37:00
1748205480000,107572.52,107576.38,107572.51,107576.38,2.50797,2025-05-25 20:38:00
1748205540000,107576.37,107652.0,107576.37,107645.28,7.13285,2025-05-25 20:39:00
1748205600000,107645.28,107645.29,107645.28,107645.29,1.54785,2025-05-25 20:40:00
1748205660000,107645.28,107651.88,107645.28,107651.88,1.80954,2025-05-25 20:41:00
1748205720000,107651.87,107652.0,107630.91,107651.99,2.49621,2025-05-25 20:42:00
1748205780000,107652.0,107652.0,107636.58,107636.58,1.0067,2025-05-25 20:43:00
1748205840000,107636.58,107704.0,107636.58,107699.99,8.26634,2025-05-25 20:44:00
1748205900000,107699.99,107700.0,107672.67,107672.68,1.90457,2025-05-25 20:45:00
1748205960000,107672.67,107672.68,107661.98,107661.99,0.91377,2025-05-25 20:46:00
1748206020000,107661.98,107661.99,107661.98,107661.98,0.24941,2025-05-25 20:47:00
1748206080000,107661.99,107661.99,107650.96,107660.8,2.42528,2025-05-25 20:48:00
1748206140000,107660.81,107660.81,107660.8,107660.81,0.24032,2025-05-25 20:49:00
1748206200000,107660.81,107660.81,107660.8,107660.8,0.40575,2025-05-25 20:50:00
1748206260000,107660.81,107660.81,107641.99,107648.0,3.18879,2025-05-25 20:51:00
1748206320000,107648.0,107648.01,107641.82,107644.36,3.33823,2025-05-25 20:52:00
1748206380000,107644.36,107644.36,107644.35,107644.36,1.25397,2025-05-25 20:53:00
1748206440000,107644.36,107653.96,107644.35,107653.96,1.24253,2025-05-25 20:54:00
1748206500000,107653.95,107653.96,107623.68,107623.68,3.48116,2025-05-25 20:55:00
1748206560000,107623.68,107691.08,107623.68,107691.07,4.703,2025-05-25 20:56:00
1748206620000,107691.07,107691.08,107670.35,107670.35,3.69013,2025-05-25 20:57:00
1748206680000,107670.36,107670.36,107666.67,107666.68,1.48547,2025-05-25 20:58:00
1748206740000,107666.68,107677.35,107666.67,107677.35,2.42129,2025-05-25 20:59:00
1748206800000,107677.36,107677.36,107674.0,107674.0,2.62039,2025-05-25 21:00:00
1748206860000,107674.01,107674.01,107667.68,107667.69,1.47987,2025-05-25 21:01:00
1748206920000,107667.69,107675.9,107667.68,107675.89,0.95209,2025-05-25 21:02:00
1748206980000,107675.9,107682.52,107634.56,107682.51,5.78926,2025-05-25 21:03:00
1748207040000,107682.52,107713.73,107682.52,107713.73,2.35374,2025-05-25 21:04:00
1748207100000,107713.73,107737.04,107713.72,107737.04,1.80057,2025-05-25 21:05:00
1748207160000,107737.04,107748.82,107737.03,107748.82,1.96946,2025-05-25 21:06:00
1748207220000,107748.81,107817.74,107748.81,107817.74,4.18088,2025-05-25 21:07:00
1748207280000,107817.73,107852.39,107817.73,107852.39,7.6711,2025-05-25 21:08:00
1748207340000,107852.38,107852.39,107810.16,107816.91,6.63423,2025-05-25 21:09:00
1748207400000,107816.92,107816.92,107816.91,107816.91,0.96043,2025-05-25 21:10:00
1748207460000,107816.92,107816.92,107816.91,107816.92,7.69238,2025-05-25 21:11:00
1748207520000,107816.92,107816.92,107816.91,107816.92,0.29781,2025-05-25 21:12:00
1748207580000,107816.92,107837.39,107816.91,107837.39,4.56775,2025-05-25 21:13:00
1748207640000,107837.38,107914.44,107837.37,107866.91,21.8119,2025-05-25 21:14:00
1748207700000,107866.9,107866.91,107840.01,107840.01,2.08514,2025-05-25 21:15:00
1748207760000,107840.02,107840.02,107818.18,107833.24,2.37657,2025-05-25 21:16:00
1748207820000,107833.24,107860.0,107833.24,107848.58,1.9656,2025-05-25 21:17:00
1748207880000,107848.58,107851.98,107845.74,107851.98,0.76406,2025-05-25 21:18:00
1748207940000,107851.98,107851.98,107800.0,107800.01,4.79731,2025-05-25 21:19:00
1748208000000,107800.0,107800.0,107772.72,107772.72,15.05359,2025-05-25 21:20:00
1748208060000,107772.73,107772.73,107762.18,107762.19,1.47345,2025-05-25 21:21:00
1748208120000,107762.18,107762.19,107644.33,107644.34,9.94609,2025-05-25 21:22:00
1748208180000,107644.34,107644.34,107454.54,107469.99,24.95641,2025-05-25 21:23:00
1748208240000,107469.99,107533.55,107469.98,107533.55,4.13333,2025-05-25 21:24:00
1748208300000,107535.83,107545.45,107454.54,107454.54,8.38912,2025-05-25 21:25:00
1748208360000,107454.55,107454.55,107433.36,107433.37,2.48565,2025-05-25 21:26:00
1748208420000,107433.36,107485.7,107414.55,107485.7,3.80456,2025-05-25 21:27:00
1748208480000,107485.7,107582.81,107485.7,107539.67,13.96794,2025-05-25 21:28:00
1748208540000,107539.67,107539.67,107454.54,107460.0,3.91286,2025-05-25 21:29:00
1748208600000,107459.54,107459.54,107440.23,107440.24,0.90613,2025-05-25 21:30:00
1748208660000,107440.23,107440.24,107176.0,107176.01,31.0144,2025-05-25 21:31:00
1748208720000,107176.01,107329.48,107176.0,107329.48,6.26472,2025-05-25 21:32:00
1748208780000,107329.47,107398.77,107286.27,107363.64,11.23469,2025-05-25 21:33:00
1748208840000,107363.63,107428.39,107363.63,107427.4,4.33909,2025-05-25 21:34:00
1748208900000,107427.39,107427.4,107353.34,107371.33,3.89222,2025-05-25 21:35:00
1748208960000,107371.32,107428.54,107371.32,107410.76,3.51403,2025-05-25 21:36:00
1748209020000,107410.76,107430.93,107380.95,107380.95,2.62463,2025-05-25 21:37:00
1748209080000,107380.96,107427.05,107348.94,107401.38,15.60562,2025-05-25 21:38:00
1748209140000,107401.39,107422.35,107399.39,107422.34,1.24346,2025-05-25 21:39:00
1748209200000,107422.35,107438.06,107419.25,107438.06,2.70982,2025-05-25 21:40:00
1748209260000,107438.05,107438.06,107372.93,107372.93,4.4904,2025-05-25 21:41:00
1748209320000,107372.93,107393.59,107363.63,107393.59,2.07372,2025-05-25 21:42:00
1748209380000,107393.58,107399.84,107386.82,107386.83,1.90215,2025-05-25 21:43:00
1748209440000,107386.83,107454.55,107385.98,107446.26,4.16945,2025-05-25 21:44:00
1748209500000,107446.25,107446.26,107404.29,107429.27,2.71736,2025-05-25 21:45:00
1748209560000,107429.27,107454.55,107428.29,107454.55,2.4365,2025-05-25 21:46:00
1748209620000,107454.55,107474.03,107454.54,107474.03,1.21578,2025-05-25 21:47:00
1748209680000,107474.03,107481.06,107474.02,107481.06,0.90317,2025-05-25 21:48:00
1748209740000,107481.05,107553.52,107481.05,107553.51,6.73032,2025-05-25 21:49:00
1748209800000,107553.51,107590.91,107553.51,107590.91,2.06555,2025-05-25 21:50:00
1748209860000,107590.9,107608.69,107564.56,107608.68,5.33322,2025-05-25 21:51:00
1748209920000,107608.68,107615.02,107606.75,107615.02,2.72765,2025-05-25 21:52:00
1748209980000,107615.01,107664.28,107615.01,107653.81,3.84806,2025-05-25 21:53:00
1748210040000,107653.81,107653.81,107642.59,107642.59,1.50125,2025-05-25 21:54:00
1748210100000,107642.59,107642.6,107642.59,107642.6,0.33969,2025-05-25 21:55:00
1748210160000,107642.59,107642.6,107642.59,107642.6,0.35492,2025-05-25 21:56:00
1748210220000,107642.59,107642.6,107631.12,107631.12,5.18744,2025-05-25 21:57:00
1748210280000,107631.12,107631.13,107523.17,107527.03,7.36874,2025-05-25 21:58:00
1748210340000,107527.04,107527.04,107423.49,107466.7,4.54576,2025-05-25 21:59:00
1748210400000,107466.69,107500.01,107350.01,107380.42,22.40536,2025-05-25 22:00:00
1748210460000,107380.42,107499.21,107374.01,107473.09,8.56583,2025-05-25 22:01:00
1748210520000,107473.09,107550.32,107425.13,107550.32,13.34605,2025-05-25 22:02:00
1748210580000,107550.31,107691.71,107550.31,107668.0,8.74767,2025-05-25 22:03:00
1748210640000,107668.01,107681.82,107620.0,107656.98,6.46367,2025-05-25 22:04:00
1748210700000,107656.98,107656.98,107606.97,107630.97,3.27594,2025-05-25 22:05:00
1748210760000,107630.97,107717.67,107614.9,107717.67,5.36931,2025-05-25 22:06:00
1748210820000,107717.67,107780.0,107635.54,107779.99,14.35028,2025-05-25 22:07:00
1748210880000,107779.99,107880.0,107779.99,107838.5,9.44253,2025-05-25 22:08:00
1748210940000,107838.49,108370.76,107777.92,108179.99,185.47253,2025-05-25 22:09:00
1748211000000,108179.99,108461.0,108170.9,108459.99,101.5918,2025-05-25 22:10:00
1748211060000,108459.99,108578.75,108398.03,108578.75,82.94458,2025-05-25 22:11:00
1748211120000,108578.75,108674.97,108471.09,108628.0,59.07369,2025-05-25 22:12:00
1748211180000,108628.0,108696.15,108578.22,108661.13,43.06183,2025-05-25 22:13:00
1748211240000,108661.14,108661.14,108320.0,108363.64,152.56114,2025-05-25 22:14:00
1748211300000,108363.64,108689.1,108358.63,108451.28,74.54761,2025-05-25 22:15:00
1748211360000,108451.27,108536.0,108404.63,108489.91,23.40882,2025-05-25 22:16:00
1748211420000,108489.92,108496.65,108318.18,108318.19,18.77104,2025-05-25 22:17:00
1748211480000,108318.18,108321.24,108242.12,108300.02,22.00568,2025-05-25 22:18:00
1748211540000,108300.02,108337.04,108258.59,108285.15,10.57779,2025-05-25 22:19:00
1748211600000,108285.15,108354.11,108133.75,108134.03,25.92758,2025-05-25 22:20:00
1748211660000,108134.04,108254.56,108117.64,108173.86,18.00554,2025-05-25 22:21:00
1748211720000,108173.87,108428.57,108173.87,108410.53,16.59927,2025-05-25 22:22:00
1748211780000,108410.52,108525.86,108409.09,108492.57,28.77128,2025-05-25 22:23:00
1748211840000,108494.19,108521.13,108441.52,108482.31,22.92323,2025-05-25 22:24:00
1748211900000,108482.31,108504.0,108363.63,108465.49,34.86515,2025-05-25 22:25:00
1748211960000,108465.49,108465.5,108352.0,108362.09,9.31764,2025-05-25 22:26:00
1748212020000,108362.08,108362.09,108243.16,108283.98,13.66287,2025-05-25 22:27:00
1748212080000,108283.98,108336.68,108258.38,108275.22,17.69805,2025-05-25 22:28:00
1748212140000,108275.22,108330.88,108275.21,108330.87,3.87587,2025-05-25 22:29:00
1748212200000,108330.88,108500.0,108330.87,108471.46,11.07061,2025-05-25 22:30:00
1748212260000,108471.46,108481.36,108350.8,108380.02,8.51358,2025-05-25 22:31:00
1748212320000,108380.02,108450.0,108343.4,108450.0,11.83839,2025-05-25 22:32:00
1748212380000,108450.0,108500.0,108388.17,108388.17,11.75521,2025-05-25 22:33:00
1748212440000,108388.18,108498.84,108374.81,108466.29,6.90008,2025-05-25 22:34:00
1748212500000,108466.28,108466.28,108351.98,108351.99,12.33864,2025-05-25 22:35:00
1748212560000,108351.99,108410.17,108290.49,108363.64,13.15618,2025-05-25 22:36:00
1748212620000,108363.64,108372.99,108303.18,108336.68,9.28071,2025-05-25 22:37:00
1748212680000,108336.68,108409.35,108336.68,108385.71,7.53242,2025-05-25 22:38:00
1748212740000,108385.71,108459.99,108342.51,108459.99,7.2113,2025-05-25 22:39:00
1748212800000,108459.98,108536.38,108459.98,108536.37,14.97626,2025-05-25 22:40:00
1748212860000,108536.38,108567.49,108523.8,108550.0,15.05736,2025-05-25 22:41:00
1748212920000,108549.99,108550.0,108480.56,108545.46,8.55771,2025-05-25 22:42:00
1748212980000,108545.45,108635.15,108545.45,108597.12,24.69822,2025-05-25 22:43:00
1748213040000,108597.11,108650.0,108563.92,108630.35,19.28853,2025-05-25 22:44:00
1748213100000,108630.35,108650.0,108560.02,108646.0,17.40832,2025-05-25 22:45:00
1748213160000,108646.0,108646.0,108560.01,108560.02,7.20887,2025-05-25 22:46:00
1748213220000,108560.02,108571.4,108511.51,108545.45,5.74053,2025-05-25 22:47:00
1748213280000,108545.45,108666.67,108545.45,108631.48,21.76386,2025-05-25 22:48:00
1748213340000,108631.47,108695.0,108589.61,108694.99,17.52195,2025-05-25 22:49:00
1748213400000,108694.99,108800.0,108694.99,108785.49,26.01063,2025-05-25 22:50:00
1748213460000,108785.5,108892.21,108749.25,108891.46,57.50435,2025-05-25 22:51:00
1748213520000,108891.45,109070.52,108891.45,109037.24,102.32437,2025-05-25 22:52:00
1748213580000,109037.25,109045.46,108942.39,108967.13,19.69403,2025-05-25 22:53:00
1748213640000,108967.13,108995.05,108898.31,108947.94,40.45387,2025-05-25 22:54:00
1748213700000,108947.93,109089.68,108947.93,109087.99,20.70587,2025-05-25 22:55:00
1748213760000,109087.99,109136.38,109075.19,109118.87,30.3221,2025-05-25 22:56:00
1748213820000,109118.86,109200.0,109111.21,109184.56,17.91098,2025-05-25 22:57:00
1748213880000,109184.55,109184.56,109125.0,109149.99,11.64351,2025-05-25 22:58:00
1748213940000,109150.0,109181.63,109136.22,109166.0,16.89909,2025-05-25 22:59:00
1748214000000,109165.99,109299.99,109165.99,109258.94,77.20288,2025-05-25 23:00:00
1748214060000,109258.94,109261.98,109050.39,109050.39,59.50908,2025-05-25 23:01:00
1748214120000,109050.39,109115.71,109037.21,109037.74,25.9697,2025-05-25 23:02:00
1748214180000,109037.73,109045.46,108916.85,108948.75,28.36018,2025-05-25 23:03:00
1748214240000,108948.75,109087.06,108948.74,109087.04,25.57895,2025-05-25 23:04:00
